task_name,task_count,job_id,none1,status,start_time,end_time,none2,none3
J50_1_4_48_49,1,j_1459877,1,Terminated,351281,351335,50,0.2
J50_8_44_49,165,j_1476015,1,Terminated,274364,274687,100,0.59
J50_14_47,1,j_1561613,1,Terminated,611586,611731,50,0.2
R50_99,13,j_1605225,1,Terminated,202875,202894,100,0.49
R50_17,1,j_1665656,1,Terminated,608815,608837,50,0.2
R50_48,1,j_1696245,1,Running,373608,373752,50,0.2
R50_4,1,j_1703073,1,Terminated,622832,622897,50,0.2
J50_26_28_30_32_49,29,j_1711085,1,Terminated,375927,375941,100,0.59
J50_40_49,3,j_1845641,1,Terminated,265556,265595,50,0.2
J50_23_28_30_35_37_41_42_43_49,93,j_1860974,1,Terminated,449390,449401,100,0.59
R50_22,1,j_1876942,1,Terminated,118935,119369,50,0.3
M50_6_13_20_27_34_41_49,6031,j_1897049,1,Terminated,282582,285242,50,0.39
J50_49_61,3,j_1920006,1,Terminated,101642,101946,50,0.59
J50_33_34_35_38_44_45_49,1,j_2003789,1,Terminated,197692,197940,50,0.3
J50_46_49,1,j_2007863,1,Terminated,109459,109499,50,0.2
R50_42,1,j_2090920,1,Terminated,433087,433107,50,0.2
R50_5,25,j_2114174,1,Terminated,625459,625468,100,0.49
R50_54,1,j_2354503,1,Terminated,114371,114374,50,0.2
R50_75,1,j_2433245,1,Terminated,139772,139777,100,0.49
J50_13_48_49,1,j_2464848,1,Terminated,515061,515730,50,0.2
J50_40_43_49,1,j_2980998,1,Terminated,274543,274632,50,0.2
R50_132,1,j_3093365,1,Terminated,352124,352132,50,0.2
R50_79,131,j_3144099,1,Terminated,208404,209046,50,0.39
R50_62,1,j_3148465,1,Terminated,180568,180680,50,0.3
J50_35_42_43_44_48_49,7,j_3271495,1,Terminated,413220,413302,50,0.3
R50_25_31_33_36_43_44_49,278,j_3340969,1,Terminated,189111,189200,100,0.49
R50_56,2,j_3615061,1,Terminated,362452,362479,100,0.49
J50_19_20_49,79,j_4001649,1,Running,504279,504662,100,0.59
R50_120,1,j_4046204,1,Terminated,620621,620629,100,0.49
J50_39_41_48_49,62,j_159858,1,Terminated,556161,556198,100,0.59
R50_15_30_49,1,j_257673,1,Terminated,637417,637906,50,0.2
R50_47_48_49,1,j_870770,1,Terminated,396189,396199,100,0.39
R50_52,1,j_1640431,1,Terminated,398176,398185,100,0.49
R50_10,1,j_2253698,1,Terminated,201909,201940,50,0.2
J50_42_48_49,165,j_2255818,1,Terminated,270867,270888,100,0.59
R50_27,139,j_2402337,1,Terminated,538764,538790,100,0.49
J50_16_19_33_36_42_47_49,2,j_2678615,1,Terminated,444677,444735,100,0.59
R50_23,35,j_3850424,1,Terminated,263503,263532,100,0.49
J50_41_49_60,3,j_36458,1,Terminated,600976,600980,100,0.59
R50_7_17_27_37_49,1,j_232733,1,Terminated,272189,272499,100,0.39
J50_49,26,j_548487,1,Terminated,290690,290781,100,0.59
M50_44,451,j_558103,1,Terminated,646451,646510,100,0.3
R50_47_49,1,j_3582817,1,Terminated,533636,533646,100,0.49
R51_33,1,j_2016,1,Terminated,205308,206589,50,0.2
R51_59,1,j_10703,1,Terminated,300352,300383,50,0.2
M51,1,j_11619,1,Terminated,353547,353549,100,0.3
R51_60,21,j_22464,1,Terminated,160629,160707,100,0.49
J51_48_49_50,3,j_44784,1,Terminated,582872,582872,100,0.49
R51_50,1,j_62033,1,Terminated,265454,265463,50,0.2
R51_5,1,j_94055,1,Terminated,163189,163196,100,0.49
R51_1,1,j_124362,1,Terminated,264717,265041,50,0.2
R51_13,3,j_132660,1,Terminated,201421,201756,50,0.39
J51_42_50,,j_133970,1,Waiting,0,0,,
J51_50_62,1,j_176017,1,Terminated,101640,101759,50,0.2
J51_1_2_3_4_5_6_7_8_9_10_50,13,j_177008,1,Terminated,88346,88796,50,0.2
R51_9,1,j_201890,1,Terminated,625346,625402,50,0.2
R51_7,1,j_209787,1,Terminated,111655,111677,50,0.2
J51_2_50,27,j_239708,1,Terminated,469322,470500,50,0.39
J51_3_4_5_6_7_8_9_10_11_12_13_14_16_38_40_41_43_44,1,j_270573,1,Terminated,632423,633008,50,0.39
R51_10,5,j_277678,1,Terminated,282514,284442,50,0.39
R51_52,1,j_281668,1,Terminated,406070,406071,100,0.49
R51_58,1,j_283367,1,Terminated,576126,576132,100,0.49
J51_1_50,9,j_292408,1,Terminated,372841,374287,50,0.39
R51_2,1,j_317382,1,Terminated,264625,264856,50,0.2
J51_24_27_30_39_42_45_50,17,j_348630,1,Terminated,237216,237269,100,0.59
R51_35,1,j_351087,1,Terminated,299411,299468,50,0.2
R51_3,1,j_398928,1,Terminated,187617,187717,50,0.2
R51_68,1,j_428934,1,Terminated,450350,450366,100,0.39
M51_50,289,j_432300,1,Terminated,437882,437899,100,0.3
J51_2_4_6_12_17_22_24_26_28_30_35_50,1,j_489043,1,Terminated,518222,518992,50,0.2
R51_40,1,j_498527,1,Terminated,174638,174648,50,0.2
J51_47_50,1111,j_544426,1,Terminated,628757,628997,100,0.59
R51_100,1,j_567184,1,Terminated,524388,524418,50,0.2
R51_72,2,j_567198,1,Terminated,277753,277768,100,0.49
R51_57,1,j_597534,1,Terminated,623065,623079,100,0.49
J51_6_9_13_14_15_50,28,j_657572,1,Terminated,533538,533579,100,0.59
J51_50_52,11,j_673473,1,Terminated,268246,268343,100,0.59
M51_45,383,j_727730,1,Terminated,562082,562185,50,0.49
J51_9_50,129,j_968475,1,Terminated,97034,97062,100,0.59
J51_14_18_19_50,1,j_986497,1,Terminated,617224,617482,50,0.2
J51_3_4,1,j_1054440,1,Terminated,437436,437471,50,0.2
R51_38,1,j_1065959,1,Terminated,113487,115076,50,0.2
R51_49_50,1,j_1067187,1,Terminated,624821,624836,100,0.49
R51_73,205,j_1083882,1,Terminated,118467,119408,50,0.39
R51_20,1,j_1117361,1,Terminated,460397,460668,50,0.2
J51_25_34_50,1,j_1123968,1,Terminated,285159,285285,50,0.2
R51_55,1,j_1126102,1,Terminated,644598,644625,50,0.2
R51_31,4,j_1282323,1,Terminated,582259,582270,100,0.49
J51_1_2_50,1,j_1349901,1,Terminated,447412,447960,50,0.3
J51_33_50,3,j_1384983,1,Terminated,364748,364925,50,0.39
J51_32_50,1,j_1387016,1,Terminated,199825,199974,50,0.2
J51_10_11_50,,j_1388242,1,Waiting,0,0,,
J51_34_50,1,j_1415314,1,Terminated,357327,357332,50,0.2
J51_11_50,4,j_1429335,1,Terminated,654507,654557,100,0.59
J51_49_50,1,j_1474157,1,Terminated,118229,118308,50,0.3
J51_8_50,2,j_1476015,1,Terminated,274688,274737,100,0.59
J51_38_39_40_42_44_50_53_56,5,j_1561613,1,Terminated,611586,611956,50,0.39
R51_48,1,j_1696245,1,Running,373608,373752,50,0.39
R51_4,1,j_1703073,1,Terminated,622832,622897,50,0.2
J51_3_6_9_12_15_17_18_19_21_23_50,45,j_1711085,1,Terminated,375927,375943,100,0.59
R51_27,1,j_1769591,1,Terminated,372809,372844,50,0.2
J51_39_50_57,3,j_1920006,1,Terminated,101642,102081,50,0.39
J51_4_5_6_7_9_11_13_15_17_19_21_22_23_24_25_26_27_,1,j_2003789,1,Terminated,197692,198070,50,0.3
J51_44_50,1,j_2007863,1,Terminated,109459,109499,50,0.2
R51_48_50,1,j_2086871,1,Terminated,190557,190568,100,0.49
R51_41,1,j_2125725,1,Terminated,600766,600771,100,0.39
R51_65,1,j_2141465,1,Terminated,550918,551668,50,0.2
J51_4_17_28_50_72,1,j_2185906,1,Terminated,104638,104649,100,0.59
R51_53,1,j_2354503,1,Terminated,114371,114373,50,0.2
R51_48_49_50,1,j_2386101,1,Terminated,401204,401207,100,0.39
J51_4_17_30_49_50_83,1,j_2433245,1,Terminated,139784,139797,100,0.59
J51_12_50,1,j_2464848,1,Terminated,515061,515736,50,0.2
J51_41_44_50,3,j_2882661,1,Terminated,616161,616243,100,0.59
J51_6_18_19_20_27_29_35_39_50,1,j_2980998,1,Terminated,274543,276024,50,0.2
R51_132,1,j_3093365,1,Terminated,352124,352132,50,0.2
J51_29_30_31_32_46_50,11,j_3271495,1,Terminated,413220,413324,50,0.2
J51_46_47_50,19,j_3279269,1,Terminated,200816,201212,100,0.59
M51_3_8_12_20_24,75,j_3649910,1,Terminated,622778,622789,100,0.3
J51_15_16_50,91,j_4001649,1,Running,504279,504662,100,0.59
R51_120,1,j_4046204,1,Terminated,620621,620629,100,0.49
J51_41_42_43_44_46_47_49_50,57,j_174699,1,Terminated,643224,643241,100,0.59
R51_15_30_50,1,j_322421,1,Running,205285,205310,,
R51_49,1,j_1025655,1,Terminated,232445,232451,100,0.39
R51_44,1,j_1415452,1,Terminated,376082,376131,100,0.39
J51_45_50,1,j_2253698,1,Terminated,201908,202297,50,0.2
J51_48_50,3,j_2255818,1,Terminated,270888,270950,100,0.59
J51_43_47_50,3,j_2351741,1,Terminated,552014,552029,100,0.59
J51_6_44_48_49_50,1,j_2372657,1,Terminated,90526,90606,50,0.2
R51_45_50,1,j_1174291,1,Terminated,347893,347945,50,0.2
J51_11_14_19_24_33_37_43_47_50,9,j_3164485,1,Terminated,123615,123620,100,0.49
R51_28_34_37_44_45_50,1,j_3582817,1,Terminated,533765,533882,100,0.49
R52_33,1,j_2016,1,Terminated,205308,206588,50,0.2
R52_61,1,j_10703,1,Terminated,300352,300380,50,0.3
J52_49_50_51,3,j_11619,1,Terminated,353547,353549,100,0.59
R52_60,11,j_22464,1,Terminated,160629,160914,100,0.49
R52_51,13,j_28468,1,Terminated,370608,370670,100,0.49
M52,1,j_44784,1,Terminated,582872,582872,100,0.3
J52_51_53,7,j_93477,1,Terminated,573178,573329,100,0.59
R52_53,1,j_94055,1,Terminated,163152,163159,100,0.39
R52_1,1,j_124362,1,Terminated,264717,265041,50,0.2
R52_16,3,j_132660,1,Terminated,201421,201537,50,0.2
J52_38_39_40_51,,j_133970,1,Waiting,0,0,,
R52_41,1,j_174842,1,Terminated,579104,579112,100,0.59
J52_51_58,1,j_176017,1,Terminated,101640,101773,50,0.2
R52_24,3,j_277678,1,Terminated,282515,284567,50,0.3
R52_26,7,j_302196,1,Terminated,182088,182123,100,0.49
R52_2,1,j_317382,1,Terminated,264625,264857,50,0.2
J52_1_2_3_5_21_50_51,1,j_348630,1,Terminated,237386,237437,100,0.49
R52_17,1,j_351087,1,Terminated,299411,299441,50,0.2
R52_3,1,j_398928,1,Terminated,187617,187746,50,0.2
J52_45_46_47_48_51,1,j_407931,1,Terminated,161409,161852,100,0.49
R52_74,2,j_428934,1,Terminated,450436,450453,100,0.49
R52_55,1,j_467376,1,Terminated,360916,360941,50,0.2
R52_40,1,j_498527,1,Terminated,174638,174647,50,0.2
R52_49_50_51,1,j_512413,1,Terminated,402402,402404,100,0.39
J52_48_51,1,j_539531,1,Terminated,548616,548947,50,0.2
J52_37_38_39_45_46_51,1111,j_544426,1,Terminated,628757,629077,100,0.59
M52_49_51,3,j_639845,1,Terminated,371125,371129,100,0.3
J52_2_3_51,11,j_657572,1,Terminated,533579,533606,100,0.49
J52_24_25_50_51,67,j_673014,1,Terminated,114276,115009,50,0.39
R52_21,1,j_687576,1,Terminated,618879,618883,100,0.49
J52_50_51,261,j_727730,1,Terminated,562081,562216,50,0.39
R52_59,1,j_841323,1,Terminated,279498,279510,100,0.49
J52_1_19_Stg20,13,j_952799,1,Terminated,526034,526648,50,0.39
J52_1_3_4_6_8_51,141,j_968475,1,Terminated,97034,97063,100,0.49
J52_5_10_15_20_25_30_35_40_45_50_51,11,j_971005,1,Terminated,343905,343914,100,0.49
J52_10_51,1,j_986497,1,Terminated,617224,617484,50,0.2
R52_44,1,j_1065959,1,Terminated,113487,113605,50,0.2
R52_53_54,1,j_1067187,1,Terminated,624824,624858,100,0.49
J52_22_51,1,j_1123968,1,Terminated,285159,285295,50,0.2
J52_2_3_5_21_50_51,1,j_1234050,1,Terminated,123032,123470,50,0.2
J52_11_14_19_24_33_38_44_48_51,9,j_1357550,1,Terminated,125808,125813,100,0.49
J52_11_15_21_22_23_24_25_28_32_51,1,j_1384983,1,Terminated,364748,365079,50,0.3
J52_6_7_51,,j_1388242,1,Waiting,0,0,,
R52_43_48_51,1,j_1415314,1,Terminated,357327,357333,50,0.2
J52_2_4_6_8_10_51,4,j_1429335,1,Terminated,654558,654736,100,0.59
J52_5_7_36_42_45_51,7,j_1526176,1,Terminated,452540,452548,100,0.49
J52_40_51,1,j_1561613,1,Terminated,611586,611960,50,0.2
R52_8,19,j_1590740,1,Terminated,290245,290400,50,0.39
R52_48,1,j_1696245,1,Running,373608,373752,50,0.2
R52_4,1,j_1703073,1,Terminated,622832,622897,50,0.2
M52_51,67,j_1769353,1,Terminated,197965,198131,100,0.3
J52_49_51,3,j_1861153,1,Terminated,453728,453803,50,0.3
J52_36_45_51,1,j_1876942,1,Terminated,118934,119764,50,0.2
R52_5_7_12_14_19_21_26_28_33_35_40_42_47_51,1,j_1897049,1,Terminated,282578,285432,50,0.3
J52_3_47_51,1,j_2003789,1,Terminated,197692,198101,50,0.3
R52_6,1,j_2007863,1,Terminated,109459,109475,50,0.2
R52_29_35_38_45_46_51,1,j_2086871,1,Terminated,190674,190762,100,0.49
R52_7,1,j_2125725,1,Terminated,600592,600595,100,0.49
J52_46_51,1,j_2182467,1,Terminated,179808,179894,50,0.2
J52_51_74,1,j_2185906,1,Terminated,104649,104656,100,0.59
R52_69,11,j_2439302,1,Terminated,200823,201163,100,0.49
J52_1_51,1,j_2464848,1,Terminated,515061,515741,50,0.2
J52_6_19_20_21_28_30_36_40_51,1111,j_2882661,1,Terminated,616161,616697,100,0.49
R52_132,1,j_3093365,1,Terminated,352124,352132,50,0.2
R52_79,55,j_3144099,1,Terminated,208404,209048,50,0.39
J52_51_62,1,j_3148465,1,Terminated,180568,180742,50,0.39
J52_28_51,131,j_3271495,1,Terminated,413220,413344,50,0.39
R52_5_10_15_19_24_30_36_41_44_51,179,j_3279269,1,Terminated,200816,201244,100,0.39
J52_19_22_38_44_49_51,3,j_3299571,1,Terminated,362602,362640,100,0.59
J52_51_64,23,j_3769493,1,Terminated,99588,100174,50,0.39
J52_51_54,1,j_3946448,1,Terminated,268455,268517,50,0.2
R52_54,1,j_4001621,1,Terminated,406546,406548,100,0.49
J52_11_12_51,103,j_4001649,1,Running,504279,504662,100,0.59
R52_120,1,j_4046204,1,Terminated,620621,620629,100,0.49
J52_35_38_44_49_51,1,j_4178357,1,Terminated,531293,531328,100,0.59
J52_24_26_29_50_51,69,j_174699,1,Terminated,643224,643241,100,0.59
J52_28_29_30_32_33_34_35_36_38_39_40_41_43_44_46_5,135,j_870770,1,Terminated,396238,396282,100,0.79
R52_49,1,j_1025655,1,Terminated,232445,232451,100,0.39
R52_47,1,j_2253698,1,Terminated,201909,202292,50,0.2
R52_10_20_30_40_51,15,j_2351741,1,Terminated,552014,552053,100,0.49
R52_5,1,j_2372657,1,Terminated,90527,90598,50,0.2
J52_4_51,833,j_2402337,1,Terminated,538823,538834,100,0.49
R52_56,3,j_3022704,1,Terminated,665520,665527,100,0.54
R52_23,35,j_3850424,1,Terminated,263503,263532,100,0.49
J52_29_30_31_33_34_35_36_37_38_39_40_41_43_44_46_5,75,j_3855688,1,Terminated,396135,396173,100,0.59
R52_4_13_18_23_28_36_41_51,1,j_1174291,1,Terminated,347893,348040,50,0.39
J52_1_2_4_8_51,1,j_3164485,1,Terminated,123621,123641,100,0.49
R52_58,1,j_3582817,1,Terminated,533627,533642,100,0.49
J52_19_21_24_28_29_30_31_32_37_38_39_42_43_44_45_4,1111,j_3943534,1,Terminated,643581,644100,100,0.59
R53_36,1,j_2016,1,Terminated,205308,206603,50,0.2
J53_1_2_3_4_6_8_10_12_13_14_15_16_18_20_22_24_25_2,191,j_10703,1,Terminated,300352,300565,50,0.39
R53_44_48_52,9,j_11619,1,Terminated,353547,353549,100,0.49
R53_60,11,j_22464,1,Terminated,160629,160862,100,0.49
M53,1,j_28468,1,Terminated,370554,370558,100,0.3
R53_3,1,j_37816,1,Terminated,160227,160230,100,0.39
J53_47_52,1,j_46192,1,Terminated,579045,579069,100,0.59
R53_88,263,j_54987,1,Terminated,230904,230938,100,0.49
J53_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_34,1,j_62033,1,Terminated,265453,265478,50,0.2
R53_15,1,j_94055,1,Terminated,163147,163152,100,0.49
R53_1,1,j_124362,1,Terminated,264717,265041,50,0.2
R53_19,3,j_132660,1,Terminated,201421,201637,50,0.3
J53_23_31_33_42_52,,j_133970,1,Waiting,0,0,,
R53_8,51,j_143178,1,Terminated,454021,454998,50,0.39
R53_52,25,j_156839,1,Terminated,292204,292217,100,0.49
R53_41,1,j_174842,1,Terminated,579104,579114,100,0.59
J53_6_16_50_52_69,3,j_209787,1,Terminated,111655,111803,50,0.39
J53_52_54,7,j_218921,1,Terminated,649300,649355,100,0.59
J53_51_52,55,j_271592,1,Terminated,320667,320734,100,0.59
R53_22,7,j_277678,1,Terminated,282515,284453,50,0.39
R53_2,1,j_317382,1,Terminated,264625,264857,50,0.2
J53_1_2_3_4_5_6_7_8_11_14_17_21_23_25_27_30_33_36_,1,j_338673,1,Terminated,287393,287762,50,0.3
R53_30,1,j_351087,1,Terminated,299411,299458,50,0.2
R53_56,1,j_428934,1,Terminated,450352,450359,100,0.49
R53_57,1,j_432300,1,Terminated,437877,437881,100,0.39
R53_55,1,j_467376,1,Terminated,360916,360940,50,0.2
R53_40,1,j_498527,1,Terminated,174639,174648,50,0.2
J53_10_11_12_13_15_17_19_21_23_25_27_28_29_30_31_3,1111,j_544426,1,Terminated,628757,629225,100,0.59
J53_40_50_52,1,j_555737,1,Terminated,89740,89745,100,0.59
J53_5_45_47_52,1,j_561573,1,Terminated,623235,624093,50,0.2
R53_100,1,j_567184,1,Terminated,524388,524418,50,0.2
R53_77,1,j_567198,1,Terminated,277549,277649,100,0.49
R53_42_48_52,9,j_639845,1,Terminated,371125,371129,100,0.49
J53_47_48_49_51_52,51,j_673473,1,Terminated,268344,268425,100,0.59
R53_73,9,j_678639,1,Terminated,288214,288261,100,0.49
J53_50_51_52,3,j_679857,1,Terminated,641484,641485,100,0.49
J53_49_52,69,j_727730,1,Terminated,562081,562253,50,0.39
R53_59,1,j_841323,1,Terminated,279498,279511,100,0.49
J53_4_8_9_52,1,j_986497,1,Terminated,617224,617488,50,0.2
R53_38,1,j_1065959,1,Terminated,113487,115071,50,0.2
R53_65,1,j_1067187,1,Terminated,624770,624824,100,0.49
R53_13,3,j_1117361,1,Terminated,460397,460719,50,0.3
J53_9_52,1,j_1123968,1,Terminated,285159,285349,50,0.2
J53_38_39_40_46_47_52,1,j_1133368,1,Terminated,455715,456081,50,0.3
J53_44_52,1,j_1150465,1,Terminated,637277,637661,50,0.2
J53_10_19_25_31_49_52,20,j_1282323,1,Terminated,582470,582503,100,0.49
J53_33_34_35_36_37_38_39_40_41_42_43_44_45_46_47_4,,j_1283505,1,Waiting,0,0,,
J53_1_2_4_8_52,1,j_1357550,1,Terminated,125814,125830,100,0.49
J53_10_52,3,j_1384983,1,Terminated,364748,365112,50,0.3
J53_3_52,,j_1388242,1,Waiting,0,0,,
R53_7,1,j_1561613,1,Terminated,611587,611599,50,0.2
R53_10,117,j_1590740,1,Terminated,290246,292509,50,0.39
R53_48,1,j_1696245,1,Running,373608,373752,50,0.2
R53_4,1,j_1703073,1,Terminated,622832,622897,50,0.2
J53_54_59,3,j_1726586,1,Terminated,397857,397861,100,0.59
J53_48_49_52,73,j_1769353,1,Terminated,198132,198369,100,0.59
R53_69,1,j_1860974,1,Terminated,449373,449378,100,0.49
J53_56_61_66,1,j_1876942,1,Terminated,118934,119462,50,0.2
R53_42,1,j_2090920,1,Terminated,433087,433108,50,0.2
M53_50_52,3,j_2286666,1,Terminated,234619,234625,100,0.3
R53_54,1,j_2386101,1,Terminated,401204,401209,100,0.49
R53_78,1,j_2393722,1,Terminated,155534,155538,100,0.49
J53_1_52,1,j_2464848,1,Terminated,515061,515753,50,0.2
J53_19_21_24_28_29_30_31_32_38_39_40_43_44_45_46_4,471,j_2537826,1,Terminated,299456,301059,50,0.59
R53_132,1,j_3093365,1,Terminated,352124,352132,50,0.2
J53_52,1,j_3148465,1,Terminated,180568,180770,50,0.3
J53_25_52,131,j_3271495,1,Terminated,413220,413362,50,0.39
J53_32_48_49_52,305,j_3299571,1,Terminated,362641,362659,100,0.59
R53_61,1,j_3340969,1,Terminated,188582,188605,100,0.49
J53_7_8_52,113,j_4001649,1,Running,504279,504662,100,0.59
R53_120,1,j_4046204,1,Terminated,620621,620629,100,0.49
J53_4_5_6_11_13_14_15_16_17_18_20_22_52,107,j_174699,1,Terminated,643224,643242,100,0.59
R53_49,1,j_1025655,1,Terminated,232445,232451,100,0.39
R53_44,1,j_1415452,1,Terminated,376082,376130,100,0.49
R53_47,1,j_2253698,1,Terminated,201909,202293,50,0.2
R53_10_20_30_40_52,1,j_2255818,1,Terminated,270987,271284,100,0.39
R53_20,1,j_2321401,1,Terminated,620653,620660,100,0.49
R53_21,1,j_2402337,1,Terminated,537994,538163,100,0.39
R53_8_25_52,133,j_3855688,1,Terminated,396135,396174,100,0.39
R53_51,1,j_3989171,1,Terminated,586641,586647,100,0.39
J53_9_10_16_23_34_36_38_40_48_50_52,13,j_548487,1,Terminated,291124,291205,100,0.49
J53_50_52,1111,j_558103,1,Terminated,646450,646580,100,0.79
J53_7_9_11_16_52,1111,j_3943534,1,Terminated,643581,644419,100,0.59
M53_2_6_39,75,j_3977162,1,Terminated,360587,360613,100,0.3
R54_20,1,j_2016,1,Terminated,205308,205379,50,0.2
M54,171,j_10703,1,Terminated,300352,300380,50,0.59
R54_53,1,j_11619,1,Terminated,353547,353550,100,0.39
R54_60,11,j_22464,1,Terminated,160629,160832,100,0.49
J54_7_52,1,j_37816,1,Terminated,160482,160503,100,0.59
J54_1_3_5_6_7_9_13_15_16_21_24_28_31_43_44_53,139,j_46192,1,Terminated,579939,579983,100,0.59
R54_50_52_53,3,j_54663,1,Terminated,397454,397456,100,0.49
J54_48_49_50_52_53,21,j_93477,1,Terminated,573330,573439,100,0.59
R54_1,1,j_124362,1,Terminated,264717,265041,50,0.2
J54_48_53,,j_133970,1,Waiting,0,0,,
R54_41,1,j_174842,1,Terminated,579104,579113,100,0.59
R54_16,3,j_277678,1,Terminated,282515,284528,50,0.3
R54_44_46_48_51_53,5,j_302196,1,Terminated,182088,182123,100,0.49
R54_2,1,j_317382,1,Terminated,264625,264856,50,0.2
R54_6,1,j_351087,1,Terminated,299411,299464,50,0.2
J54_1_2_3_4_5_6_7_8_11_14_17_21_24_26_28_31_34_37_,1,j_394671,1,Terminated,631074,631724,50,0.3
R54_3,1,j_398928,1,Terminated,187617,187717,50,0.2
J54_53_55,7,j_402547,1,Terminated,559378,559475,100,0.59
R54_79,1,j_428934,1,Terminated,450352,450359,100,0.49
J54_52_53,45,j_429182,1,Terminated,182881,182934,100,0.59
M54_53,1,j_432300,1,Terminated,437882,437889,100,0.3
R54_55,1,j_467376,1,Terminated,360916,360940,50,0.2
R54_40,1,j_498527,1,Terminated,174639,174648,50,0.2
J54_3_6_9_48_53,1111,j_544426,1,Terminated,628757,629254,100,0.59
J54_41_48_53,1,j_555737,1,Terminated,89750,89756,100,0.59
R54_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,1,j_558986,1,Terminated,186791,186799,50,0.2
J54_4_18_32_52_53_85,1,j_567198,1,Terminated,277650,277715,100,0.59
J54_53,7,j_673473,1,Terminated,268425,268555,100,0.59
J54_51_53,81,j_727730,1,Terminated,562081,562311,50,0.39
M54_2_6_27_33_40,75,j_803674,1,Terminated,621700,621711,100,0.3
J54_1_3_5_6_7_9_11_13_15_16_21_24_28_31_44_53,112,j_809687,1,Terminated,677716,678209,100,0.59
R54_59,4,j_841323,1,Terminated,279498,279513,100,0.49
R54_24,1,j_859206,1,Terminated,523060,523091,50,0.2
R54_58,1,j_862357,1,Terminated,359976,360039,50,0.3
R54_67,1,j_1067187,1,Terminated,624808,624819,100,0.49
J54_5_53,1,j_1123968,1,Terminated,285159,285353,50,0.2
J54_10_11_12_13_15_17_19_21_23_25_27_28_29_30_31_3,1,j_1133368,1,Terminated,455715,456134,50,0.3
R54_7,1,j_1150465,1,Terminated,637277,637438,50,0.3
J54_1_2_3_5_53,1,j_1384983,1,Terminated,364748,365230,50,0.3
J54_1_2_53,,j_1388242,1,Waiting,0,0,,
J54_40_51,1,j_1561613,1,Terminated,611586,611960,50,0.2
J54_51_52_53,9,j_1590740,1,Terminated,290245,292699,50,0.39
R54_99,13,j_1605225,1,Terminated,202875,202894,100,0.49
R54_17,1,j_1665656,1,Terminated,608815,608837,50,0.2
R54_34,1,j_1696245,1,Running,373608,373752,50,0.3
J54_50_51_52_53,1,j_1703073,1,Terminated,622831,622901,50,0.2
J54_45_46_47_53,417,j_1769353,1,Terminated,198370,198477,100,0.59
R54_27,1,j_1769591,1,Terminated,372809,372843,50,0.2
R54_71,1,j_1860974,1,Terminated,449374,449378,100,0.49
R54_42,1,j_2090920,1,Terminated,433087,433108,50,0.2
J54_10_53_64,187,j_2125725,1,Terminated,600599,600765,100,0.59
R54_48_49_51_53_81,3,j_2180516,1,Terminated,638893,639110,100,0.49
